Status,Family size,AMI,Race,Gender,Monthly Rent,Back Rent Claimed,zip,Council District
Tenant Application Received,1,30,Black,Male,450,7200,90013,14
Landlord Application Submitted Pending Tenant,, ,Other,,0,0,,
Tenant Application Received,3,30,Black,Female,315,3150,90002,15
Tenant Approved: Closed Landlord Paid,1,30,White,Female,2126,2204.17,90036,5
Tenant Application Received,1,30,Black,Male,2000,42000,90043,8
Tenant Application Received,1,30,Black,Female,1295,12950,90037,9
Application on Hold,3,30,White,Female,1700,6800,91403,4
Tenant Pending Final Submission of Documents,3,30,Black,Male,1850,11100,90011,9
Tenant Application Received,2,30,Black,Male,1695,22035,91602,2
Tenant Application Received,1,30,Black,Male,2500,22500,90047,8
Tenant Pending Final Submission of Documents,1,30,Asian,Male,1491.43,2982.86,90008,8
Closed Ineligible,1,30,Black,Male,1295,2590,90044, 
Application on Hold,4,30,Hispanic,Female,2945,4020.97,91304,3
Tenant Approved: Landlord Eligibility Under Review,5,30,Hispanic,Female,1350,4175,91342,7
Tenant Pending Final Submission of Documents,1,30,Hispanic,I prefer not to answer,368,2208,90013-2640,14
Tenant Application Received,1,30,Hispanic,Male,2500,15750,90018,10
Closed Ineligible,2,50,Hispanic,Female,1850,11100,90201, 
Tenant Pending Final Submission of Documents,3,30,Hispanic,Female,1757,1584,90017,1
Tenant Application Received,2,30,White,Male,1350,10800,91311,12
Tenant Approved: Landlord Pending Initial Submission of Documents,2,30,Black,Female,2000,12000,90002,15
Closed Ineligible,3,30,White,Male,3900,23400,90068,4
Tenant Pending Final Submission of Documents,2,30,Hispanic,Female,1198,1198,90015,1
Application on Hold,1,30,Other,Male,2220,22000,91304,3
Tenant Approved: Landlord Pending Initial Submission of Documents,2,30,Hispanic,Female,1584,9504,90017,1
Application on Hold,2,30,Black,Female,1600,9600,90047,8
Tenant Application Received,1,30,Black,Female,2150,25800,90011,9
Tenant Pending Final Submission of Documents,3,30,Black,Female,2400,4800,90036,5
Tenant Approved: Closed Landlord Paid,1,30,Hispanic,Male,450,900,90013,14
Application on Hold,3,30,White,Male,3469,3594,91316,4
Tenant Approved: Closed Landlord Paid,2,30,White,Female,1487.59,7378.44,91316,4
Closed Ineligible,1,30,Asian,Male,1600,12800,91706, 
Application on Hold,2,30,Black,Male,1000,6000,90002,15
Application on Hold,1,30,Black,Male,2200,12000,90016,10
Application on Hold,1,30,Black,Female,2220,4338,90019,10
Tenant Application Received,2,30,Hispanic,Male,2600,31200,90291,11
Tenant Application Received,1,30,White,Female,2350,18800,91605,2
Tenant Application Received,1,30,Black,Female,2000,24000,90018,10
Tenant Approved: Landlord Eligibility Under Review,1,30,Hispanic,Female,800,4800,90016,10
Tenant Pending Final Submission of Documents,1,30,Black,Female,1614,9684,91406,6
Tenant Application Received,2,30,Hispanic,Trans Female,1205,9640,90029,13
Tenant Application Received,1,30,Black,Male,1275,7158.6,90006,10
Tenant Approved: Landlord Final Notification to Respond,2,30,Black,Male,2867,17202,90012,14
Tenant Application Received,4,30,Black,Female,2100,16800,90062,8
Closed Ineligible,1,80,Black,Female,1648,6404,90046, 
Tenant Approved: Pending Payment to the Landlord,1,30,Black,Female,1556,4668,90020,10
Tenant Application Received,1,30,Hispanic,Female,802,5614,90011,9
Tenant Application Received,4,30,White,Male,3950,31600,91306,3
Closed Ineligible,1,30,Black,Male,1450,3450,90006,1
Tenant Pending Final Submission of Documents,1,30,Black,Female,1900,11400,90018,8
Tenant Application Received,2,30,Black,Female,2200,22000,90043,8
Closed Ineligible,1,30,Black,Female,1650,9900,90015,1
Tenant Application Received,2,30,Black,Male,1400,16800,90057,9
Tenant Application Received,1,30,White,Female,1528.61,16814.71,90048,5
Tenant Pending Final Submission of Documents,1,30,Black,Female,1442,4747,90044,8
Tenant Application Received,1,30,White,Male,1500,13500,91040,7
Tenant Pending Final Submission of Documents,1,30,Hispanic,Male,1015.44,1015.44,90005,1
Tenant Pending Final Submission of Documents,1,30,Black,Male,2200,13200,90003,9
Closed Ineligible,3,30,White,Female,1961,2861,91402,6
Tenant Pending Final Submission of Documents,2,30,Black,Male,900,3800,90044,8
Tenant Application Received,3,30,White,Female,850,5250,91607,2
Tenant Pending Final Submission of Documents,2,30,Hispanic,Male,1995,3415.87,91601,2
Application on Hold,1,50,Black,Female,1053,5265,91324,12
Application on Hold,3,30,Hispanic,Female,1264,4713,91406,6
Closed Ineligible,2,30,Black,Female,3200,3653.12,90232,5
Tenant Pending Final Submission of Documents,2,30,Hispanic,Male,1100,6600,90031,1
Tenant Application Received,2,30,Other,Female,2000,24000,91605,2
Closed Ineligible,1,30,Black,Female,900,4500,90021, 
Tenant Application Received,1,30,Hispanic,Male,1203.25,25268.04,91602,2
Tenant Approved: Landlord Final Notification to Respond,2,30,White,Male,3000,12000,90019,10
Tenant Approved: Landlord Final Notification to Respond,6,30,Hispanic,Male,1118.44,2236.88,90020,10
Tenant Application Received,5,30,Hispanic,Female,1700,10400,90037,9
Tenant Pending Final Submission of Documents,1,30,White,Male,1400,4200,90017,1
Tenant Pending Final Submission of Documents,1,30,Other,I prefer not to answer,2003.78,6011.34,91606,2
Tenant Pending Final Submission of Documents,1,30,Hispanic,Male,1949,5740.36,90006,10
Application on Hold,1,30,Black,Female,2000,12288.6,91601,2
Tenant Application Received,1,30,Black,Female,1750,9100.95,90017,1
Closed Ineligible,3,30,Hispanic,Female,1500,8100,93534, 
Tenant Approved: Tenant & Landlord Under Review,1,30,Hispanic,Female,1550,7750,90013,14
Closed Ineligible,1,30,Black,Male,1000,6000,90043, 
Tenant Pending Final Submission of Documents,1,30,Asian,Male,939.23,1878.46,90020,1
Application on Hold,1,30,White,Female,2180,10600,90006,10
Closed Ineligible,2,30,White,Female,2500,15000,91405,2
Tenant Pending Final Submission of Documents,2,30,Black,Male,1700,10200,90020,10
Application on Hold,2,30,Black,Male,2949.26,2949.26,91367,3
Tenant Application Received,1,30,Other,Female,2800,31200,90028,13
Tenant Application Received,1,30,Hispanic,Male,978.38,9705,90034,10
Tenant Application Received,2,30,White,Female,1200,12000,91311,12
Application on Hold,1,30,Other,Gender Non-Confirming,1765,4672.77,90031,14
Tenant Application Received,1,30,Black,Male,2750,60258,90017,1
Closed Ineligible,1,30,Black,Male,1000,22000,90746, 
Tenant Application Received,2,30,Black,Female,800,16800,90011,9
Closed Ineligible,1,30,White,Female,1800,1800,91502, 
Tenant Eligibility Under Review,2,30,Other,Male,2500,15000,91606,2
Tenant Application Received,1,30,White,Male,2300,61620,91364,3
Closed Ineligible,2,30,Hispanic,Female,500,3000,90017,1
Closed Ineligible,4,30,Hispanic,Female,2400,4800,91325,12
Tenant Pending Final Submission of Documents,5,30,White,Male,4000,24000,91344,12
Tenant Application Received,3,30,Hispanic,Female,1004.44,7000,90015,1
Tenant Approved: Tenant & Landlord Under Review,2,50,White,Female,2520,14208,91364,3
Tenant Pending Final Submission of Documents,1,30,White,Female,1739,1739,91403,4
Tenant Application Received,4,30,White,Female,3500,73500,91406,6
Tenant Application Received,2,30,Hispanic,Female,2100,27300,91345,7
Tenant Application Received,1,30,Black,Male,1133,14352,90059,15
Tenant Application Received,1,30,White,Male,4400,48400,90024,5
Closed Ineligible,1,30,Hispanic,Male,1300,27300,90001, 
Tenant Application Received,3,30,Black,Male,3500,14420,90003,8
Tenant Approved: Landlord Eligibility Under Review,1,30,Other,Female,2250,14850,91606,2
Tenant Pending Final Submission of Documents,1,30,Hispanic,Male,1060,3486,91356,3
Tenant Application Received,1,30,Black,Male,2300,23000,90012,14
Tenant Pending Final Submission of Documents,1,30,Hispanic,Male,1595,2580,90043,8
Tenant Approved: Closed Landlord Paid,2,30,Black,Female,2500,6202.39,91601,2
Tenant Application Received,1,30,Black,Male,1500,12000,90018,10
Tenant Application Received,1,30,Black,Male,1300,7450,90008,10
Closed Ineligible,4,30,White,Female,3054,15757,91303,3
Tenant Approved: Landlord Final Notification to Respond,5,30,Hispanic,Female,965.42,1930.84,90032,14
Closed Ineligible,3,50,Black,Male,2300,9100,90047, 
Tenant Application Received,5,30,White,Male,3222,48330,91303,3
Tenant Application Received,1,30,White,Female,1000,23700,90004,10
Tenant Pending Final Submission of Documents,1,30,Other,Female,500,3000,90003,9
Closed Ineligible,3,50,White,Male,2400,45900,91504, 
Tenant Application Received,1,30,White,Female,1275,16075,90027,4
Tenant Approved: Landlord Eligibility Under Review,1,30,White,Male,5500,33000,90006,10
Application on Hold,2,30,Asian,Male,2137,13954.71,91311,12
Closed Ineligible,, ,Other,,0,0,,
Tenant Application Received,1,30,White,Male,800,6408,91316,4
Tenant Application Received,1,30,Hispanic,Male,830,10950,90038,13
Tenant Application Received,1,30,Hispanic,Male,981.99,20621.5,90065,1
Tenant Application Received,2,30,Black,Female,855,8550,90045,11
Tenant Approved: Landlord Eligibility Under Review,4,30,Hispanic,Female,2350,5950,90042,1
Tenant Application Received,1,30,Other,Male,1500,22500,91304,3
Closed Ineligible,2,30,Hispanic,Male,1683,48815,90046, 
Application on Hold,2,30,Hispanic,Female,1768.44,4300.64,90016,10
Tenant Application Received,1,30,Hispanic,Female,1204.5,6417.85,90017,1
Tenant Pending Final Submission of Documents,1,30,Black,Male,2589,14945,91364,3
Tenant Application Received,1,30,White,Male,956.55,9585.15,90005,10
Tenant Approved: Closed Landlord Paid,1,30,Hispanic,Female,1620,3240,91331,7
Application on Hold,2,30,Other,Male,1500,9000,90068,4
Tenant Approved: Landlord Pending Initial Submission of Documents,1,30,Black,Male,1600,800,90028,13
Tenant Pending Final Submission of Documents,3,30,White,Male,1135,6810,90048,5
Tenant Pending Final Submission of Documents,1,30,Hispanic,Male,1000,6000,91402,6
Tenant Approved: Closed Landlord Paid,1,30,Black,Female,2035,5934.62,90020,10
Tenant Approved: Closed Landlord Paid,3,30,Black,Female,940,5640,90044,9
Tenant Pending Final Submission of Documents,3,30,Black,Female,1745,800,90017,1
Tenant Application Received,2,30,White,Female,1599,25584,90039,13
Tenant Application Received,3,30,Hispanic,Female,3100,31000,91402,6
Closed Ineligible,3,30,Black,Female,3400,21000,90047,8
Application on Hold,1,30,Black,Female,3200,12800,91367,3
Tenant Application Received,3,30,Other,Male,3625,34571.76,91367,3
Tenant Eligibility Under Review,1,30,White,Male,1800,12600,90068,4
Application on Hold,2,30,Asian,Female,675,4050,90042,1
Tenant Application Received,1,30,Other,Male,4200,47850,91606,2
Tenant Application Received,1,30,White,Female,2200,39600,91436,4
Tenant Application Received,3,30,Asian,Male,761,13698,90012,1
Tenant Pending Final Submission of Documents,1,30,Other,Male,1750,5450,90003,9
Application on Hold,1,30,Hispanic,Female,698.74,4192.44,90057,1
Tenant Application Received,1,30,White,Male,2500,25000,90043,8
Tenant Application Received,6,30,Hispanic,Female,1600,17700,91340,7
Tenant Application Received,2,30,Black,Female,3350,43795,90015,14
Tenant Pending Final Submission of Documents,1,30,Black,Male,1970,2691.62,90006,10
Tenant Application Received,1,30,Black,Female,1998,24847.08,90019,5
Tenant Application Received,1,30,Black,Male,1800,12600,90003,9
Tenant Application Received,1,30,Black,Female,2300,34050,90016,10
Tenant Application Received,1,30,White,Female,1900,15200,90034,10
Closed Ineligible,1,30,Black,Female,1350,8100,93550, 
Tenant Application Received,3,30,Black,Female,2000,54000,90062,8
Application on Hold,1,30,Other,Female,2500,14000,91303,3
Tenant Application Received,1,30,White,Female,2323.2,65049.6,90017,1
Closed Ineligible,1,30,Black,Male,2250.5,13500.5,90020,10
Application on Hold,3,30,Other,Female,1500,3000,91342,7
Manager Approval Required,4,30,White,Male,2100,29400,91605,2
Application on Hold,3,30,Black,Female,2095,5763.23,91342,7
Tenant Application Received,2,30,Asian,Female,3135,27112,90010,10
Tenant Application Received,1,30,Other,Male,2121,18889,90036,5
Tenant Application Received,3,30,Black,Female,1283.83,5934.15,90744,15
Tenant Application Received,1,30,White,Female,1469.32,13223.88,90046,4
Application on Hold,1,30,Asian,Female,2299,2299,90010,10
Tenant Application Received,5,30,White,Female,4700,42300,91343,12
Tenant Application Received,1,30,Hispanic,Female,637,25353,90042,1
Tenant Pending Final Submission of Documents,1,30,White,Female,1325.61,7953.66,90068,4
Tenant Application Received,1,30,Black,Male,700,12600,91335,4
Tenant Application Received,1,30,Black,Male,1378.13,11648.02,91604,4
Tenant Application Received,2,30,Black,Male,2615,28765,91411,4
Tenant Application Received,1,30,Black,Female,1085,30380,90731,15
Application on Hold,2,30,Asian,Female,1580,2880,90020,13
Tenant Application Received,2,30,Black,Male,2995,56905,90008,8
Tenant Application Received,2,30,Black,Female,2839,19873,91364,3
Application on Hold,3,30,Black,Female,1850,1850,90032,14
Tenant Application Received,1,30,White,Male,1073,13949,90010,10
Tenant Pending Final Submission of Documents,4,30,Other,Female,2800,16800,91303,3
Tenant Application Received,2,30,Hispanic,Female,1850,12950,90031,1
Tenant Approved: Landlord Final Notification to Respond,4,30,Black,Female,1500,6000,90002,15
Tenant Application Received,2,30,Hispanic,Male,1595,25497.12,91364,3
Tenant Pending Final Submission of Documents,3,30,Other,Female,1090,2180,90017,1
Tenant Application Received,1,30,Hispanic,Male,1850,11950,90026,13
Tenant Application Received,1,30,Black,Female,1600,35200,90037,9
Tenant Eligibility Under Review,5,30,Hispanic,Female,1553.61,2261.23,91402,6
Tenant Eligibility Under Review,2,30,Black,Male,4150,28050,91402,6
Tenant Pending Final Submission of Documents,1,30,Hispanic,Female,1517,9102,91303,3
Tenant Pending Final Submission of Documents,1,30,White,Female,4000,24000,90008,10
Tenant Application Received,2,30,Other,Female,2200,24100,91606,2
Closed Ineligible,2,80,Hispanic,Female,2650,160,90278, 
Application on Hold,6,30,Other,Male,4000,24000,90062,8
Tenant Application Received,5,30,Hispanic,Female,2000,14000,90029,13
Application on Hold,6,30,Black,Female,1300,5700,90044,8
Tenant Application Received,3,30,Hispanic,Female,181,2407,90006,1
Tenant Pending Final Submission of Documents,4,30,Hispanic,Female,1960,7840,91331,7
Tenant Approved: Landlord Final Notification to Respond,1,30,Other,I prefer not to answer,813,4878,90015,14
Application on Hold,1,30,White,Female,3470,22436,90013,14
Closed Ineligible,5,30,Hispanic,Female,2350,14650,90810, 
Tenant Eligibility Under Review,2,30,Hispanic,Female,1695,3338.38,91325,12
Tenant Application Received,2,30,Black,Female,2673,21384,91411,4
Tenant Application Received,4,30,Black,Female,2100,21000,90044,8
Tenant Approved: Pending Payment to the Landlord,6,30,Hispanic,Female,1100,3300,90006,10
Tenant Application Received,2,30,Black,Female,1500,10000,90047,8
Tenant Application Received,2,50,Hispanic,Female,3000,6000,90744,15
Closed Ineligible,4,30,Hispanic,Male,2000,14000,91335,3
Tenant Application Received,1,30,Other,Male,2221.73,24783.37,91403,4
Application on Hold,1,30,Black,Male,678.44,29372,90015,14
Closed Ineligible,1,30,Asian,Female,1390,8340,90005,1
Application on Hold,4,30,Black,Male,1967.83,1967.83,90017,1
Tenant Pending Final Submission of Documents,3,30,Black,Female,1145,3870,90008,10
Tenant Pending Final Submission of Documents,2,30,Black,Male,3350,0,91405,6
Tenant Eligibility Under Review,1,30,Other,I prefer not to answer,2500,25000,90044,8
Tenant Pending Initial Submission of Documents,3,30,White,Male,5200,46800,90016,10
Tenant Application Received,4,30,Hispanic,Female,1875,12375,91405,2
Closed Ineligible,7,30,Hispanic,Female,1900,1905.47,91342,7
Closed Ineligible,4,30,Hispanic,Female,1500,15000,90029,13
Application on Hold,1,30,White,Male,1600,9600,90038,13
Application on Hold,2,30,Hispanic,Female,1501.16,1501.16,91331,6
Tenant Application Received,2,30,Hispanic,Female,3500,77000,90032,14
Tenant Application Received,2,30,Black,Male,2800,33600,90065,13
